"CUST_ID","LAST_NAME","FIRST_NAME","EMAIL","STREET_ADDRESS","POSTAL_CODE","CITY","STATE_PROVINCE","COUNTRY","COUNTRY_CODE","CONTINENT","YRS_CUSTOMER","PROMOTION_RESPONSE","LOC_LAT","LOC_LONG","AGE","COMMUTE_DISTANCE","CREDIT_BALANCE","EDUCATION","FULL_TIME","GENDER","HOUSEHOLD_SIZE","INCOME","INCOME_LEVEL","INSUFF_FUNDS_INCIDENTS","JOB_TYPE","LATE_MORT_RENT_PMTS","MARITAL_STATUS","MORTGAGE_AMT","NUM_CARS","NUM_MORTGAGES","PET","RENT_OWN","SEGMENT_ID","WORK_EXPERIENCE","YRS_CURRENT_EMPLOYER","YRS_RESIDENCE"
1291765,"Benincasa","Adrienne","adrienne.benincasa@oraclemail.com","Viale Delle Nazioni","48122","Marina Di Ravenna","Ravenna","Italy","IT","Europe",5,0,44.48828,12.28204,31,0,450,"LessThanHS","Yes","Female",3,21063.6,"A: Below 30,000",1,"Administrative",3,"M",250000,1,1,"Dog","Own",3,11,2,5
1296771,"Luciani","Meruzhan","meruzhan.luciani@oraclemail.com","Corso Umberto I","89900","Vibo Valentia","Vibo Valentia","Italy","IT","Europe",2,0,38.67345,16.10515,25,9,1147,"Doctorate","No","Male",5,66860.8,"C: 50,000 - 69,999",0,"Services",2,"M",0,2,0,"Unknown","Rent",3,3,2,3
1291250,"Tortima","Janapalaka","janapalaka.tortima@oraclemail.com","3 Via Torino","41012","Carpi","Modena","Italy","IT","Europe",1,0,44.79251,10.87727,25,11,983,"Bachelors","No","Male",3,112140,"F: Above 110,000",0,"Professional",0,"M",0,1,0,"Unknown","Rent",3,4,1,1
1291255,"Penni","Joachim","joachim.penni@oraclemail.com","1 Via Gerolamo Romanino","25122","Brescia","Brescia","Italy","IT","Europe",2,0,45.53364,10.21655,35,5,137,"Associates","No","Male",5,68713.2,"C: 50,000 - 69,999",0,"Business",2,"M",0,2,0,"Unknown","Rent",3,12,4,7
1291775,"Bruni","Dillon","dillon.bruni@oraclemail.com","13 Via San Sebastiano","00079","Rocca Priora","Roma","Italy","IT","Europe",5,0,41.79199,12.75635,28,8,406,"Associates","No","Male",5,13138.5,"A: Below 30,000",3,"Labor",5,"M",0,1,0,"Other","Rent",3,2,2,3
1296261,"Sapiara","Vail","vail.sapiara@oraclemail.com","9 Vicolo Di Sotto","39030","Gais","Bolzano","Italy","IT","Europe",2,0,46.83276,11.94482,31,10,20,"Doctorate","No","Male",5,62964,"C: 50,000 - 69,999",3,"Skilled",5,"M",310000,1,1,"Other","Own",3,1,1,2
1296264,"Bagliani","Agaphya","agaphya.bagliani@oraclemail.com","Via Lombardia","35043","San Bortolo","Padova","Italy","IT","Europe",2,0,45.21418,11.7542,33,0,443,"Doctorate","","Female",5,139987.5,"F: Above 110,000",1,"Professional",2,"M",310000,2,1,"Other","Own",3,10,,2
1296270,"Ribsi","Johnson","johnson.ribsi@oraclemail.com","21 Viale Liegi","00198","Roma","Roma","Italy","IT","Europe",3,0,41.92152,12.49489,35,7,60,"Bachelors","No","Male",3,69970.4,"C: 50,000 - 69,999",0,"Services",0,"M",0,2,0,"Unknown","Rent",3,6,5,3
1296788,"Verrochio","Bawara","bawara.verrochio@oraclemail.com","4 Via Guido Poli","38123","Mattarello","Trento","Italy","IT","Europe",4,0,46.00617,11.12828,35,11,123,"Bachelors","Yes","Female",3,87272.4,"D: 70,000 - 89,999",1,"Business",0,"M",270000,2,1,"Dog","Own",3,16,2,4
1296276,"Jovine","Ceallach","ceallach.jovine@oraclemail.com","Via Aldo Moro","64018","Tortoreto Lido","Teramo","Italy","IT","Europe",1,0,42.80013,13.93935,35,9,108,"Bachelors","No","Male",3,94195.2,"E: 90,000 - 109,999",1,"Services",0,"M",330000,2,1,"Other","Own",3,9,3,1
1296296,"Albani","Maynard","maynard.albani@oraclemail.com","10 Piazza Giuseppe Zanardelli","25087","Salò","Brescia","Italy","IT","Europe",2,0,45.60683,10.52646,31,11,8,"Associates","No","Male",5,29306.4,"A: Below 30,000",1,"Business",5,"M",310000,2,1,"Dog","Own",3,9,4,2
1296301,"Batistuta","Bhanumati","bhanumati.batistuta@oraclemail.com","67 Via Madonna Della Salute","35129","Padova","Padova","Italy","IT","Europe",3,0,45.42705,11.91382,28,6,152,"Doctorate","Yes","Female",5,93528,"E: 90,000 - 109,999",1,"Professional",5,"M",0,2,0,"Other","Rent",3,5,2,3
1296846,"Antonucci","Avani","avani.antonucci@oraclemail.com","101 Via Roma","89040","Agnana Calabra","Reggio Di Calabria","Italy","IT","Europe",4,0,38.30248,16.2248,28,12,850,"Masters","No","Male",4,95120.4,"E: 90,000 - 109,999",0,"Business",1,"M",0,2,0,"Unknown","Rent",3,3,2,2
1297408,"Casagrande","Levchenko","levchenko.casagrande@oraclemail.com","11 Via Francia","46010","Villaggio Eremo","Mantova","Italy","IT","Europe",1,0,45.13615,10.73827,30,1,262,"Masters","No","Male",4,51837,"C: 50,000 - 69,999",2,"Skilled",4,"M",0,2,0,"Unknown","Rent",3,5,2,2
1295777,"Andretta","Malkiat","malkiat.andretta@oraclemail.com","7 Via Della Centa","31040","Segusino","Treviso","Italy","IT","Europe",4,0,45.90864,11.9518,38,3,251,"Doctorate","No","Male",5,79984.8,"D: 70,000 - 89,999",1,"Administrative",2,"M",270000,2,2,"Dog","Own",3,3,3,4
1295801,"Bea","Melodie","melodie.bea@oraclemail.com","1 Via Gilmann","39011","Lana","Bolzano","Italy","IT","Europe",3,0,46.61519,11.15132,33,4,31,"High School","No","Female",4,36810,"B: 30,000 - 49,999",0,"Professional",4,"M",0,2,0,"Unknown","Rent",3,4,1,3
1295802,"Capriati","Noreen","noreen.capriati@oraclemail.com","Via Camillo Benso Di Cavour","13897","Occhieppo Inferiore","Biella","Italy","IT","Europe",3,0,45.55366,8.02094,28,0,587,"Masters","Yes","Female",4,130099.2,"F: Above 110,000",1,"Business",1,"M",0,2,0,"Other","Rent",3,9,2,2
1308569,"Rocchigiani","Apeksita","apeksita.rocchigiani@oraclemail.com","11 Via 20 Settembre","58054","Scansano","Grosseto","Italy","IT","Europe",5,0,42.68797,11.33491,32,11,323,"Associates","No","Female",5,60822,"C: 50,000 - 69,999",0,"Professional",2,"M",0,2,0,"Unknown","Rent",3,13,3,5
1308054,"Tadini","Mira","mira.tadini@oraclemail.com","9 Viale Aldo Moro","71013","San Giovanni Rotondo","Foggia","Italy","IT","Europe",3,0,41.70601,15.71924,38,1,419,"Doctorate","Yes","Female",5,103661,"E: 90,000 - 109,999",1,"Sales",2,"M",290000,2,2,"Dog","Own",3,18,2,3
1307540,"Nuti","Mei-Li","mei-li.nuti@oraclemail.com","138 Corso Giuseppe Garibaldi","82100","Benevento","Benevento","Italy","IT","Europe",1,0,41.13157,14.77695,34,10,404,"Associates","No","Female",5,6638.4,"A: Below 30,000",0,"Business",2,"M",0,1,0,"Unknown","Rent",3,13,3,1
1307542,"Berlinghieri","Willis","willis.berlinghieri@oraclemail.com","10 Via Di Mezzo","38080","Baitoni","Trento","Italy","IT","Europe",3,0,45.80818,10.54032,22,3,575,"High School","No","Male",4,20440.8,"A: Below 30,000",1,"Business",1,"M",0,1,0,"Other","Rent",3,2,1,2
1308065,"Canova","Anukanksa","anukanksa.canova@oraclemail.com","2 Piazzale Supercortemaggiore","20097","San Donato Milanese","Milano","Italy","IT","Europe",3,0,45.42142,9.25672,28,0,1054,"Bachelors","","Female",3,40417.2,"B: 30,000 - 49,999",3,"Business",3,"M",0,2,0,"Other","Rent",3,3,,1
1355688,"Buozzi","Alakaravati","alakaravati.buozzi@oraclemail.com","Corso Vittorio Emanuele","96015","Francofonte","Siracusa","Italy","IT","Europe",7,0,37.23022,14.88166,46,5,197,"Associates","Yes","Female",3,62732.4,"C: 50,000 - 69,999",2,"Business",2,"S",0,1,0,"Unknown","Rent",7,27,15,17
1355706,"Radini","Bohdanna","bohdanna.radini@oraclemail.com","Via Pinerolo","10061","Cavour","Torino","Italy","IT","Europe",1,0,44.78757,7.3753,47,7,40,"Masters","Yes","Female",6,51318,"C: 50,000 - 69,999",0,"Skilled",0,"M",0,2,0,"Cat","Rent",7,25,5,19
1355716,"Panzanini","Ruby","ruby.panzanini@oraclemail.com","Vico 1 Duomo","71032","Biccari","Foggia","Italy","IT","Europe",2,0,41.39689,15.19484,41,1,37,"High School","Yes","Female",2,32981.6,"B: 30,000 - 49,999",1,"Services",1,"S",140000,2,1,"Unknown","Own",7,7,7,16
1355733,"Poserina","Jing-Mei","jing-mei.poserina@oraclemail.com","70 Via Giordano Bruno","10134","Torino","Torino","Italy","IT","Europe",7,0,45.04245,7.66269,49,16,337,"Masters","Yes","Female",3,33410.5,"B: 30,000 - 49,999",1,"Labor",2,"S",0,1,0,"Unknown","Rent",7,3,3,19
1296916,"Raimundi","Christie","christie.raimundi@oraclemail.com","Strada Mëisules","39048","Selva Di Val Gardena","Bolzano","Italy","IT","Europe",4,0,46.55172,11.76353,43,3,498,"Bachelors","No","Female",5,30637.5,"B: 30,000 - 49,999",0,"Labor",3,"M",420000,1,2,"Other","Own",7,24,2,18
1295524,"Celi","Kostancia","kostancia.celi@oraclemail.com","4 Via Emilia A San Pietro","42121","Reggio Nell'Emilia","Reggio Nell'Emilia","Italy","IT","Europe",6,0,44.69817,10.63253,53,3,345,"Bachelors","No","Female",5,144513,"F: Above 110,000",0,"Professional",0,"M",450000,1,2,"Dog","Own",7,34,1,1
1295526,"Varone","Samira","samira.varone@oraclemail.com","24 Piazza Vittoria","31024","Ormelle","Treviso","Italy","IT","Europe",4,0,45.77915,12.41946,45,0,481,"Masters","","Female",3,103936.8,"E: 90,000 - 109,999",0,"Business",0,"M",130000,2,2,"Unknown","Own",7,5,,11
1295531,"Sanguinetti","Honoka","honoka.sanguinetti@oraclemail.com","190 Viale Verona","38123","Trento","Trento","Italy","IT","Europe",7,0,46.04719,11.13106,48,0,63,"Bachelors","No","Female",3,106567.2,"E: 90,000 - 109,999",0,"Business",0,"S",0,1,0,"Cat","Rent",7,2,1,1
1291110,"Meloncelli","Jeanine","jeanine.meloncelli@oraclemail.com","Via Dei Pini","33054","Lignano Pineta","Udine","Italy","IT","Europe",2,0,45.66721,13.09781,46,5,428,"Doctorate","No","Female",7,41338,"B: 30,000 - 49,999",2,"Sales",1,"M",110000,3,2,"Dog","Own",7,9,1,20
1291117,"Franchi","Sa-Kota","sa-kota.franchi@oraclemail.com","Via Giambonelli","23030","Stazzona","Sondrio","Italy","IT","Europe",8,0,46.18618,10.13547,42,9,3,"Bachelors","Yes","Female",4,134900.4,"F: Above 110,000",0,"Business",0,"S",390000,2,2,"Other","Own",7,21,7,7
1291121,"Carnini","Foh","foh.carnini@oraclemail.com","76 Via Roma","29020","Vigolzone","Piacenza","Italy","IT","Europe",5,0,44.91428,9.66894,50,0,271,"Masters","","Female",6,124198.8,"F: Above 110,000",0,"Business",0,"M",0,2,0,"Unknown","Rent",7,23,,8
1291631,"Memmoli","Bertha","bertha.memmoli@oraclemail.com","43 Viale Del Lavoro","37036","San Martino Buon Albergo","Verona","Italy","IT","Europe",4,0,45.41653,11.08519,44,1,289,"Masters","No","Female",3,145609.5,"F: Above 110,000",0,"Professional",0,"M",390000,2,2,"Other","Own",7,12,2,2
1291632,"Florido","Miao-Yin","miao-yin.florido@oraclemail.com","Via Dei Neri","50122","Firenze","Firenze","Italy","IT","Europe",7,0,43.76813,11.25812,45,4,472,"Masters","Yes","Female",3,96487.56,"E: 90,000 - 109,999",1,"Science/Tech",2,"S",0,1,0,"Unknown","Rent",7,10,8,19
1291643,"Meoli","Geileis","geileis.meoli@oraclemail.com","Salita Egeo","16158","Voltri","Genova","Italy","IT","Europe",7,0,44.4284,8.74453,53,13,31,"High School","Yes","Female",3,31587,"B: 30,000 - 49,999",1,"Professional",2,"S",0,1,0,"Cat","Rent",7,10,10,19
1292177,"Giocondi","Priscilla","priscilla.giocondi@oraclemail.com","Sp6","20841","Carate Brianza","Monza E Brianza","Italy","IT","Europe",5,0,45.67787,9.24057,50,16,91,"Masters","Yes","Female",1,113036.4,"F: Above 110,000",0,"Business",0,"S",0,1,0,"Unknown","Rent",7,2,2,5
1292185,"Garibaldi","Marika","marika.garibaldi@oraclemail.com","3 Piazzale Pietro Gilardoni","22070","Villa Luzzani","Como","Italy","IT","Europe",3,0,45.79293,9.02155,51,17,65,"Associates","Yes","Female",3,55940.4,"C: 50,000 - 69,999",2,"Business",2,"S",0,1,0,"Unknown","Rent",7,21,3,17
1292715,"Orlandi","Ulrike","ulrike.orlandi@oraclemail.com","Via Giovanni Casalino","70019","Triggiano","Bari","Italy","IT","Europe",6,0,41.06281,16.91479,50,2,305,"Doctorate","Yes","Female",7,59592,"C: 50,000 - 69,999",2,"Science/Tech",1,"M",320000,3,2,"Unknown","Own",7,30,4,20
1335593,"Capponi","Kutu","kutu.capponi@oraclemail.com","2 Viale Adria","47838","Riccione","Rimini","Italy","IT","Europe",5,0,44.0014,12.63436,51,4,220,"Masters","No","Female",6,135607.2,"F: Above 110,000",0,"Business",0,"M",0,2,0,"Unknown","Rent",7,7,2,2
1360882,"Deganello","Rebecca","rebecca.deganello@oraclemail.com","Via Tintoretto","35020","Mandriola","Padova","Italy","IT","Europe",6,0,45.37598,11.85708,53,14,71,"Associates","Yes","Female",2,15330,"A: Below 30,000",2,"Business",1,"S",120000,2,1,"Other","Own",7,24,12,20
1354921,"Vasario","Rosanne","rosanne.vasario@oraclemail.com","Via Del Commercio Sud","56040","Santa Luce","Pisa","Italy","IT","Europe",3,0,43.47152,10.56336,40,4,196,"Masters","No","Female",3,156471,"F: Above 110,000",0,"Professional",0,"S",0,1,0,"Cat","Rent",7,12,2,2
1354511,"Vialli","Savannah","savannah.vialli@oraclemail.com","Via Giacomo Matteotti","73040","Aradeo","Lecce","Italy","IT","Europe",4,0,40.13108,18.12325,52,15,426,"Bachelors","Yes","Female",4,68628,"C: 50,000 - 69,999",0,"None",3,"S",310000,2,2,"Unknown","Own",7,29,4,18
1341644,"Fortunato","Taklit","taklit.fortunato@oraclemail.com","4 Corso Dalmazia","62012","Civitanova Marche","Macerata","Italy","IT","Europe",1,0,43.30765,13.72943,47,6,45,"Bachelors","Yes","Female",1,99865.2,"E: 90,000 - 109,999",0,"Business",0,"S",0,1,0,"Unknown","Rent",7,24,10,10
1354404,"Segala","Inika","inika.segala@oraclemail.com","27 Via Lamporecchio Vinci","50059","Vinci","Firenze","Italy","IT","Europe",2,0,43.78501,10.92365,54,5,434,"Doctorate","No","Female",7,63837.6,"C: 50,000 - 69,999",2,"Business",1,"M",460000,3,2,"Dog","Own",7,30,2,20
1350573,"Boazza","Jeane","jeane.boazza@oraclemail.com","Via Grosotto","20149","Milano","Milano","Italy","IT","Europe",2,0,45.49104,9.14504,51,12,261,"LessThanHS","Yes","Female",2,16005,"A: Below 30,000",0,"Professional",1,"S",40000,2,1,"Unknown","Own",7,26,4,18
1338197,"Marinis","Dervil","dervil.marinis@oraclemail.com","54 Viale Giuseppe Garibaldi","30173","Mestre","Venezia","Italy","IT","Europe",6,0,45.49869,12.24603,50,16,1,"Masters","Yes","Female",3,164803.5,"F: Above 110,000",0,"Professional",0,"M",250000,2,2,"Unknown","Own",7,5,4,14
1345334,"Poccetti","Lacey","lacey.poccetti@oraclemail.com","Via Vecchia Rutigliano","70010","Turi","Bari","Italy","IT","Europe",2,0,40.92251,17.02144,45,14,152,"Doctorate","Yes","Female",2,139098,"F: Above 110,000",0,"Professional",0,"S",60000,2,1,"Other","Own",7,5,5,6
1350551,"Merlin","Marlene","marlene.merlin@oraclemail.com","15 Via Aurelia","18016","San Bartolomeo Al Mare","Imperia","Italy","IT","Europe",8,0,43.92207,8.1039,41,0,441,"LessThanHS","","Female",5,3351.2,"A: Below 30,000",0,"Services",3,"M",390000,1,2,"Unknown","Own",7,2,,18
1350558,"Nieto","Hemavarna","hemavarna.nieto@oraclemail.com","132 Via Dei Ciclamini","00171","Roma","Roma","Italy","IT","Europe",6,0,41.89269,12.56576,43,20,149,"Doctorate","Yes","Female",2,111139.5,"F: Above 110,000",0,"Professional",0,"S",240000,2,1,"Other","Own",7,4,4,9
1353983,"Cipriani","Jenny","jenny.cipriani@oraclemail.com","14 Via Vallone Petrara","89124","Reggio Di Calabria","Reggio Di Calabria","Italy","IT","Europe",4,0,38.11519,15.65921,47,16,328,"High School","Yes","Female",4,5684.4,"A: Below 30,000",1,"Business",3,"S",110000,2,2,"Unknown","Own",7,7,7,16
1353442,"Cavallaro","Jyotiranika","jyotiranika.cavallaro@oraclemail.com","Via Roma","35040","Sant'Elena","Padova","Italy","IT","Europe",7,0,45.1853,11.71252,45,7,364,"High School","Yes","Female",6,17425.5,"A: Below 30,000",1,"Professional",2,"M",0,2,0,"Cat","Rent",7,8,4,19
1355738,"Arnoldi","Jeana","jeana.arnoldi@oraclemail.com","200 Viale Luigi Borri","21100","Varese","Varese","Italy","IT","Europe",3,0,45.79463,8.84544,42,11,407,"Doctorate","Yes","Female",3,95752.8,"E: 90,000 - 109,999",0,"Services",0,"S",0,1,0,"Unknown","Rent",7,4,4,15
1308050,"Amicis","Genevieve","genevieve.amicis@oraclemail.com","133 Viale Giuseppe Mazzini","03100","Frosinone","Frosinone","Italy","IT","Europe",6,0,41.63894,13.34495,41,10,403,"Masters","Yes","Female",2,51161.5,"C: 50,000 - 69,999",0,"Labor",0,"S",80000,2,1,"Unknown","Own",7,2,2,8
1328013,"Schettina","Vanessa","vanessa.schettina@oraclemail.com","Via Giuseppe Misticoni","65127","Pescara","Pescara","Italy","IT","Europe",7,0,42.45559,14.21564,42,5,374,"Associates","Yes","Female",3,30944.8,"B: 30,000 - 49,999",2,"Services",2,"S",0,1,0,"Unknown","Rent",7,16,3,17
1328021,"Fuseli","Anindita","anindita.fuseli@oraclemail.com","Via Flaminia Nord","06023","Gualdo Tadino","Perugia","Italy","IT","Europe",8,0,43.23844,12.77429,42,4,28,"High School","Yes","Female",3,14859,"A: Below 30,000",1,"Professional",3,"M",130000,2,2,"Unknown","Own",7,14,5,16
1328024,"Ardizzone","Harsumati","harsumati.ardizzone@oraclemail.com","14 Via Di Spini","38121","Spini","Trento","Italy","IT","Europe",6,0,46.1185,11.09859,46,11,344,"Doctorate","Yes","Female",2,80018.4,"D: 70,000 - 89,999",2,"Business",1,"S",300000,2,1,"Unknown","Own",7,8,8,20
1328550,"Beltrametti","Maria","maria.beltrametti@oraclemail.com","135 Via Italia","20835","Muggiò","Monza E Brianza","Italy","IT","Europe",1,0,45.59098,9.21325,43,14,29,"Doctorate","Yes","Female",1,99795.6,"E: 90,000 - 109,999",0,"Business",0,"S",0,1,0,"Unknown","Rent",7,4,4,12
1347077,"Piovani","Bhuvis","bhuvis.piovani@oraclemail.com","41 Via Villa","32036","Seghe Di Villa","Belluno","Italy","IT","Europe",2,0,46.11887,12.09211,42,0,305,"Doctorate","","Female",7,106904.4,"E: 90,000 - 109,999",0,"Business",0,"M",70000,3,2,"Unknown","Own",7,18,,9
1341098,"Baltistuzzi","Jyotiranika","jyotiranika.baltistuzzi@oraclemail.com","Piazzale Risorgimento","24128","Bergamo","Bergamo","Italy","IT","Europe",7,0,45.69448,9.64721,44,20,215,"Doctorate","Yes","Female",3,152650.5,"F: Above 110,000",0,"Professional",0,"S",0,1,0,"Unknown","Rent",7,1,1,6
1341105,"Pagliuca","Candice","candice.pagliuca@oraclemail.com","58 Piazza Europa","25030","Cizzago","Brescia","Italy","IT","Europe",5,0,45.47195,9.95233,41,0,94,"Masters","","Female",6,125161.5,"F: Above 110,000",0,"Professional",0,"M",0,2,0,"Unknown","Rent",7,14,,14
1355707,"Magherini","Dulari","dulari.magherini@oraclemail.com","10 Via Giuseppe Nascimbeni","37138","Verona","Verona","Italy","IT","Europe",3,0,45.43035,10.97866,52,0,67,"High School","","Female",6,1888,"A: Below 30,000",1,"Skilled",2,"M",0,2,0,"Unknown","Rent",7,31,,19
1356262,"Brancati","Zhor","zhor.brancati@oraclemail.com","648 Via Ardeatina","00042","Lido Dei Pini","Roma","Italy","IT","Europe",8,0,41.53262,12.5662,40,6,465,"Bachelors","Yes","Female",4,138180,"F: Above 110,000",0,"Business",0,"S",430000,2,2,"Unknown","Own",7,18,13,13
1354694,"Ricco","Hsui-Ying","hsui-ying.ricco@oraclemail.com","108 Via Giovanni Da Sovico","20845","Sovico","Monza E Brianza","Italy","IT","Europe",8,0,45.64384,9.26703,43,3,459,"Bachelors","No","Female",5,84939,"D: 70,000 - 89,999",0,"Professional",3,"M",230000,1,2,"Other","Own",7,18,1,18
1337683,"Borsellino","Ellen","ellen.borsellino@oraclemail.com","Via Roma","36030","Caldogno","Vicenza","Italy","IT","Europe",1,0,45.6112,11.50417,49,4,88,"Masters","Yes","Female",1,138594,"F: Above 110,000",0,"Professional",0,"S",0,1,0,"Unknown","Rent",7,16,8,8
1333412,"Magherini","Amina","amina.magherini@oraclemail.com","22 Via Italia","13900","Biella","Biella","Italy","IT","Europe",4,0,45.56547,8.0556,49,0,285,"LessThanHS","","Female",5,2320.8,"A: Below 30,000",0,"Business",3,"M",210000,1,2,"Unknown","Own",7,26,,18
1355190,"Bracciolini","Arohi","arohi.bracciolini@oraclemail.com","4294 Ruga Giuffa Sant'Apollonia","30122","Venezia","Venezia","Italy","IT","Europe",3,0,45.43502,12.34105,52,0,33,"LessThanHS","","Female",2,36140,"B: 30,000 - 49,999",0,"Sales",2,"M",0,2,0,"Unknown","Rent",7,29,,15
1338633,"Bonaccorsi","Kamalah","kamalah.bonaccorsi@oraclemail.com","Via Giuseppe Garibaldi","43017","San Secondo Parmense","Parma","Italy","IT","Europe",3,0,44.92143,10.22906,42,15,387,"LessThanHS","Yes","Female",2,65733,"C: 50,000 - 69,999",0,"Skilled",2,"M",0,2,0,"Unknown","Rent",7,20,4,15
1350703,"Ottini","Celach","celach.ottini@oraclemail.com","Via Palazzasso","12023","Palazzasso","Cuneo","Italy","IT","Europe",2,0,44.45032,7.46199,45,3,93,"Bachelors","No","Female",2,104594.4,"E: 90,000 - 109,999",0,"Business",0,"S",160000,2,1,"Dog","Own",7,2,1,1
1350708,"Costa","Lelia","lelia.costa@oraclemail.com","Piazza Giacomo Matteotti","00047","Marino","Roma","Italy","IT","Europe",1,0,41.76864,12.6626,45,1,58,"Masters","Yes","Female",1,141349.5,"F: Above 110,000",0,"Professional",0,"S",0,1,0,"Unknown","Rent",7,17,11,11
1354702,"Vacarri","Saraid","saraid.vacarri@oraclemail.com","5 Via Guazzatoio","42121","Reggio Nell'Emilia","Reggio Nell'Emilia","Italy","IT","Europe",4,0,44.69383,10.63109,41,0,2,"Doctorate","","Female",7,116613,"F: Above 110,000",0,"Professional",0,"M",250000,3,2,"Unknown","Own",7,2,,12
1349117,"Pallavicini","Athavale","athavale.pallavicini@oraclemail.com","49 Via Ricciotto Canudo","70023","Gioia Del Colle","Bari","Italy","IT","Europe",2,0,40.7971,16.92426,43,18,276,"Bachelors","Yes","Female",5,109617,"E: 90,000 - 109,999",0,"Sales",0,"M",410000,1,2,"Unknown","Own",7,16,3,13
1308071,"Lupi","Fanchon","fanchon.lupi@oraclemail.com","Via Santa Croce","60010","Ostra Vetere","Ancona","Italy","IT","Europe",8,0,43.60853,13.06057,52,14,266,"Doctorate","Yes","Female",7,44512.8,"B: 30,000 - 49,999",2,"Business",3,"M",160000,3,2,"Unknown","Own",7,27,5,20
1342285,"Ingrao","Bhuvis","bhuvis.ingrao@oraclemail.com","Via San Giovanni","84025","Eboli","Salerno","Italy","IT","Europe",7,0,40.61243,15.04985,46,17,227,"Associates","Yes","Female",4,89835.6,"D: 70,000 - 89,999",0,"Business",0,"M",0,3,0,"Unknown","Rent",7,23,5,15
1342290,"Murri","Abhivadaka","abhivadaka.murri@oraclemail.com","1 Via Giulio Cesare","00045","Colle Di Cicerone","Roma","Italy","IT","Europe",3,0,41.6562,12.73041,43,2,26,"Doctorate","No","Female",4,41931,"B: 30,000 - 49,999",0,"Labor",0,"M",0,3,0,"Cat","Rent",7,9,1,6
1350174,"Lapin","Chitta","chitta.lapin@oraclemail.com","Via Roma Verso Scampia","80144","Napoli","Napoli","Italy","IT","Europe",1,0,40.89904,14.25442,40,0,138,"Bachelors","No","Female",1,134581.2,"F: Above 110,000",0,"Business",0,"S",0,1,0,"Unknown","Rent",7,16,1,1
1350796,"Patriarco","Judith","judith.patriarco@oraclemail.com","Via Laura","84047","Laura","Salerno","Italy","IT","Europe",7,0,40.44357,14.98004,40,0,22,"Masters","","Female",6,37975.5,"B: 30,000 - 49,999",1,"Professional",2,"M",0,2,0,"Unknown","Rent",7,3,,19
1327516,"Salviati","Damia","damia.salviati@oraclemail.com","Frazione Oltretorrente","39040","Oltretorrente","Bolzano","Italy","IT","Europe",7,0,46.56922,11.67921,50,0,396,"LessThanHS","Yes","Female",2,22645.8,"A: Below 30,000",0,"Administrative",2,"M",0,2,0,"Unknown","Rent",7,7,4,15
